갈취 대화,"'187cm의 큰 키에 잘 생긴 외모, 서글서글한 성격, 삼류 대학 출신'이라는 자신의 프로필을 밝힌 한창민씨(31)는 현재 서울 압구정동에서 레스토랑 '쉬쉬'를 운영하고 있습니다. 이 레스토랑의 사장이자 주방장인 한씨는 '맛깔스럽고 푸짐하다'는 우리말의 옛말 '쉬원하다' '시원하다'의 '쉬'와 '쉬었다'의 '쉬'를 합쳐 그 이름을 지었다고 합니다. 그러나 그는 이 이름 때문에 사람들에게 '한번 보고는 잊을 수 없는 강렬한 인상'을 남겨 별명이 '빨간 바지'가 되었습니다. 이에 대해 그는 '사람들이 나를 기억하기 위해 가장 먼저 떠올리는 색깔이 빨간색이기 때문'이라고 설명했습니다. 이 레스토랑에 들어서면 카운터에 '사랑의 바지'라는 큼지막한 선물 상자가 쌓여 있는 것을 볼 수 있습니다. 이 상자에는 '쉬쉬'에서 파는 각종 음식의 재료가 들어있다고 합니다. '사랑의 바지'는 그가 하루에도 수십 번씩 입었다 벗었다 하며 고민하는 소도구입니다. 

그는 레스토랑을 운영하기 전까지 건달 생활을 했다고 합니다. 주먹 좀 쓴다는 소문을 듣고 찾아와 '형님'으로 모시는 사람도 적지 않았습니다. 하지만 그는 '건달 인생에 종지부를 찍고 싶다'는 생각이 들었습니다. 그래서 '내 인생의 변화를 시도해 보자'"
기타 괴롭힘 대화,"위 대화에서는 서로를 따라하며 경쟁하는 모습이 나타나 있습니다. A와 B는 서로를 좋아하는 마음이 있기 때문에 서로의 행동과 말을 따라하며, 서로가 자신의 편이 되어주길 바라는 마음에 경쟁적으로 서로를 따라합니다. 이에 따라, 대화에서는 ""너 따라하지 마""와 같은 말이 등장하게 됩니다."
협박 대화,"이러한 대화는 서로의 감정이 대립되어 있는 상황에서 흔하게 발생합니다. 그러나 대부분의 경우 대화 방식이 강압적이거나, 비난하는 경우가 많아 문제를 더 악화시키는 경우가 많습니다. 따라서 상대방의 입장에서 생각해보고, 감정을 존중하며, 문제를 차분하게 해결하는 것이 중요합니다.

가능한 경우, 갈등 상황을 전화나 메신저를 통해 이야기하지 않도록 하고, 만나서 대화하는 것이 좋습니다. 메신저나 전화로 이야기하다보면, 상황을 직접 만나서 이야기할 때보다 더욱 과격하고 공격적으로 변할 수 있기 때문입니다.

또한, 갈등 상황에서는 화가 나거나 감정이 상할 수 있지만, 그 상황에서 바로 반응하지 않도록 조절하는 것도 중요합니다. 시간을 두고 상황을 판단하고, 반응하는 것이 문제를 더 쉽게 해결할 수 있습니다.

따라서, 갈등 상황에서 흥분하지 않고, 상대방의 입장을 이해하며, 문제를 차분하게 해결하는 것이 가장 좋습니다."
기타 괴롭힘 대화,"위 대화에서는 친구 A와 B가 대화하는 모습을 볼 수 있습니다. A는 자신이 배정받은 고등학교에 대해 언급하며 ""거기 내신 구린데 애들도 다 돌대가리 아니면 일진뿐이라던데""라며 불평합니다. 이에 B는 ""나는 상관없어. 어차피 공부 잘하니까""라고 대답합니다. A는 이어 ""걔네랑 안 놀고 나 혼자 지낼거야""라고 말합니다.

위 대화에서는 '내신'과 '일진'이라는 단어가 갈등의 요소로 작용하고 있습니다. 친구 A는 내신이 나쁘다는 이유로 학교에서 제공하는 프로그램이나 친구들과의 교류에서 제한받게 되어 이를 '내신이 구린다'고 표현하고 있습니다. 이에 대해 친구 B는 공부를 잘하는 것이 중요하지 내신이 조금 나쁜 것은 문제가 되지 않는다고 대답하고 있습니다.

친구 A와 B는 서로 다른 학교에 배정되어 각자의 환경에서 생활하게 됩니다. 이를 통해 친구 A는 학교에서 겪게 될 수 있는 갈등 상황을 예시로 보여주고 있습니다. 이를 해결하기 위해서는 서로의 입장을 이해하고 존중해주는 것이 필요합니다. 또한, 서로 대화하며 배려하는 것이 갈등을 해결하는 데 큰 도움이 될 것입니다."
기타 괴롭힘 대화,"이 대사는 영화 '친구'에서 장동건과 유오성이 대화하는 장면에서 나온 대사입니다. 이 장면은 두 사람이 술집에서 만나 이야기를 나누는 장면으로, 장동건이 유오성에게 자신이 '손병신'이라고 불리는 이유를 말해주는 대사입니다. 이 대사는 장동건이 자신의 열등감을 드러내는 부분이며, 유오성을 친구로 생각하지만 그와 동시에 자신보다 못한 인간으로 여기고 있는 것을 보여줍니다."
기타 괴롭힘 대화,"이는 너와 나의 대화를 기반으로 한 연극 대본입니다. ""너 내가 쳐다보지 말랬지"" 부분은 대본에서 발췌한 것입니다.

위 대본은 미안한 상황에서 일어나는 두 인물 간의 갈등을 대화로 풀어낸 것입니다. ""너 내가 쳐다보지 말랬지""라는 대사는 ""나는 네가 내 눈을 쳐다보는 것이 불편하다""는 뜻을 담고 있으며, ""지금 쳐다보고 있잖아""라는 대사로 상황을 드러내고 있습니다. ""미안해 잘못했어""라는 대사는 이 상황에서 두 인물이 서로의 감정을 인식하고 있음을 나타냅니다. 

이와 같이, 미안한 감정을 전달하는 상황에서는 대사와 상황에 따라 전달하는 감정이 달라집니다. 따라서, 이러한 점을 고려하여 대사를 작성하면 보다 적절한 표현이 가능합니다."
직장 내 괴롭힘 대화,"""나이가 몇인데 내가 이런 것까지 일러줘야 돼?""라는 말은 '나이가 어리거나 사회 경험이 적은 사람에게 무언가를 알려줘야 하는 상황'에서 사용되는 표현입니다. 하지만 윗사람이 아랫사람에게 하는 말이라면 '알려줘서 고마워, 앞으로 조심할게'와 같이 수용적인 어투로 말하는 것이 좋습니다.

""그따위로 할 거면 그만두세요!""라는 표현은 상대방의 행동이 마음에 들지 않을 때 사용되는 표현입니다. 이 경우, 화를 내거나 다그치는 것보다는 ""이렇게 해주시면 감사하겠습니다""와 같이 구체적인 요청을 하는 것이 좋습니다.

""죄송합니다, 죄송합니다""라는 표현은 자신이 잘못하지 않았음에도 불구하고, 자신의 실수를 인정하며 상대방에게 사과하는 표현입니다. 특히 어른이나 직장에서 자주 사용됩니다.

이처럼 다양한 상황에서 다양한 표현들이 있지만, 중요한 것은 상대방의 입장에서 생각하고 표현하는 것입니다."
갈취 대화,"1. ""야 나 오늘 지갑을 안가져왔는데 5만원만 빌려줄 수 있어?"" -> 친구 사이에 돈 거래를 하는 것은 금기입니다. 돈을 빌려달라는 요청을 받으면, ""정말 급하구나""하는 마음은 들어도, 거절하게 됩니다. 돈을 빌려주는 것은 그 사람을 신뢰하는 것이기 때문입니다.

2. ""지난 번에도 빌려간 돈 아직 안주셨잖아요."" -> 친구 사이에 돈 거래를 하는 것은 금기입니다. 돈을 빌려달라는 요청을 받으면, ""정말 급하구나""하는 마음은 들어도, 거절하게 됩니다. 돈을 빌려주는 것은 그 사람을 신뢰하는 것이기 때문입니다.

3. ""내가 급하게 필요해서 그래, 오늘꺼까지 해서 바로 줄게."" -> 이는 돈을 빌려줄 수 없다는 명확한 의사 표현이 아니라, 돈을 빌려줄 수 없는 이유를 말해주기 싫은 경우에 쓰는 말입니다. 또는 빌려줄 돈이 있더라도, ""그냥 지금 빌려주면 안돼?""라고 말하며 돈을 빌려달라는 의사를 표현합니다.

4. ""저 정말 힘들어요. 이번 한번만 주면 다시는 달라고 안할게요."" -> 이런 말에 넘어가 돈을 빌려주는 사람이 많습니다. 하지만 당장은 해결되더라도, 그 친구는 다음에 또 돈을 빌려달라고 할 가능성이 높습니다.

5. ""앞으로 너 안괴롭힐게. 이번 한번만 주라."" -> 하지만 돈을 빌린 후에는 다시 갚지 않을 가능성이 높습니다. 혹은 돈을 빌린 후에 다시 갚더라도, 이전과는 다른 이유로 돈을 갚을 수도 있습니다. 즉, 돈을 빌려줄 때는 그 이유와 상환"
직장 내 괴롭힘 대화,"우선, 주말이라 사무실까지 가기 어려우시다면 부모님 상가를 찾아가기보다는 전화로 조의를 표하는 것이 좋을 것 같습니다. 그리고 회사에서는 경조사와 관련하여 전 직원들에게 알리고, 해당하는 날짜에 휴가를 사용할 수 있도록 하고 있습니다.

회사 내부 규정에 따라 휴가 일수에 대한 차이가 있을 수 있지만, 대부분의 회사에서는 1일~3일 정도의 휴가를 제공하고 있습니다. 따라서 주말을 포함하여 3일장을 지내는 것이 일반적입니다.

하지만, 회사에 따라서는 다른 규정이 있을 수 있으므로, 회사 인사 담당자나 대표번호로 전화하여 정확한 내용을 확인해보는 것이 좋습니다.

 부모님의 상을 당한 것을 직장 동료들에게 알리고, 도움을 주는 것은 매우 소중한 일입니다. 그러나 현재 상황에서는 부모님을 찾아가 조의를 표하는 것보다는, 전화나 온라인으로 조의를 표하는 것이 적절해 보입니다. 또한, 직장 동료들이 휴가를 필요로 할 때 배려해주는 것도 잊지 마시기 바랍니다."
기타 괴롭힘 대화,"위와 같은 상황에서는 서로의 대화 방식이 달라서 생길 수 있는 문제입니다. John은 자신이 생각하는 바를 직설적으로 말하는 반면, Sally는 자신의 감정을 직접적인 언어로 표현하는 것을 어려워할 수 있습니다. 이 때, John은 Sally의 외모를 비하하는 발언을 하거나, 사진을 무단으로 공유하며 놀리는 것처럼 느낄 수 있는 행동을 할 수 있습니다. 이에 대해 Sally는 불쾌감을 느끼고, John에게 항의할 수 있습니다.

이 상황에서 문제를 해결하는 가장 좋은 방법은 서로의 입장을 이해하고, 배려하는 것입니다. 함께 활동을 할 때는 서로가 원하는 것이 무엇인지 물어보고, 맞춰나가는 노력이 필요합니다. 또한, 갈등 상황에서 서로에게 상처가 되는 말이나 행동을 하지 않도록 조심해야 합니다. 무엇보다도, 서로에 대한 존중과 예의를 갖추는 것이 중요합니다."
갈취 대화,"일상 생활에서 자주 일어나는 대화의 한 부분을 예로 들어보았습니다. 위와 같은 상황에서는 많은 대화들이 오갈 수 있는데, 그 중에서도 가장 많이 쓰이는 단어는 ""내놔""와 ""싫은데""입니다. ""내놔""는 물건 등을 달라는 요청이나 말할 때 사용되는 단어이며, ""싫은데""는 요청이나 말을 거절할 때 사용되는 단어입니다. 이 외에도 다양한 단어와 표현들이 있지만, 위의 예시가 가장 대표적인 케이스라고 볼 수 있습니다."
협박 대화,"위 대화에서 두 주인공은 서로의 주장이 맞다고 생각하며 대화를 이어나가고 있습니다. 하지만, 이 대화에서는 부정적인 언어와 비속어, 비난이 자주 등장하며 대화의 긍정적인 측면이 부족합니다. 따라서 이 상황에서는 갈등을 해결하는 것이 아니라 오히려 갈등을 악화시키고 있다고 볼 수 있습니다."
직장 내 괴롭힘 대화,"해당 상황에서의 대화는 업무적인 대화이며, 명령과 수행의 관계가 나타납니다. 환자 A가 치료사 B에게 일을 시키고 있으며, B는 A의 명령에 따라 일을 수행해야 합니다. 따라서, 해당 상황에서의 대화는 일 처리와 관련된 대화이며, '네'라는 대답은 B의 일 처리 수행 의지를 나타내는 것입니다."
기타 괴롭힘 대화,"""이번에 약속한 만큼 못 뺐더라?""는 다이어트를 시도했지만, 목표한 만큼 체중을 감량하지 못한 상황에서 친구의 비난으로 인해 발생하는 갈등 상황입니다. 이 상황에서는 서로의 입장 차이가 드러나고, 그에 따라 발생하는 감정적인 문제가 주요한 문제입니다.

이 상황에서는 '나'의 입장에서는 친구의 비난으로 인해 자존심에 상처를 받고, 부끄러운 감정이 들 수 있습니다. 반대로 친구의 입장에서는 '나'의 노력 부족을 탓하며, 당당하게 대처할 수 있습니다. 

이때 중요한 것은, 서로의 입장을 이해하며 배려하는 것입니다. 그리고 갈등을 해결하기 위해서는, 각자의 감정을 다스리며 대화하는 것이 필요합니다."
갈취 대화,"실제로 일어나지 않은 상황에서 대화를 구성하는 것은 쉽지 않습니다. 하지만 이 대화에서는 주차 문제로 시비가 생겨 일어난 상황을 가정해보았습니다. 

주차를 하다가 차와 오토바이가 충돌하는 사고가 발생했는데, 사고 차량의 운전자가 여성이었습니다. 그녀는 매우 화를 내며 차량을 이동시키라는 요구를 하였습니다. 그러나 차량은 주차선 안에 정확하게 주차되어 있었고, 오토바이는 차량의 앞부분과 아슬아슬하게 스쳐 지나갔습니다. 

차량의 운전자는 여성이었고, 그녀는 남편과 함께 차를 운전하고 있었습니다. 이에 대해 오토바이 운전자는 차량이 자신의 오토바이를 스쳤다며, 차량 번호와 함께 배상을 요구하였습니다. 

상황이 복잡해지자, 호텔의 직원은 대화를 중재하기 위해 나섰습니다. 직원은 오토바이 운전자와 차량 운전자를 만나게 하였고, 그들은 서로의 주장을 펼치기 시작했습니다. 

이 때, 직원은 양측의 갈등을 해결하기 위해 나서서 상황을 정리하였습니다. 직원은 사고가 발생한 지점의 CCTV를 확인하였으며, 차량이 오토바이를 스쳤을 때, 약간의 기스가 생긴 것 빼고는 오토바이와 차량 모두 손상이 없다는 것을 확인하였습니다. 

또한, 차량 운전자는 자신의 남편과 함께 보험에 가입되어 있었기 때문에, 차량과 보험회사에서 모든 비용을 지불할 것이라는 것"
